#compound = Olivine [Mg1.56Fe0.4Si0.91O4]
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7602000   2.8231631e-24   1.9452376e-24   8.7792554e-25
       6.7604000   2.8229574e-24   1.9451075e-24   8.7784987e-25
       6.7606000   2.8227569e-24   1.9449802e-24   8.7777671e-25
       6.7608000   2.8225512e-24   1.9448504e-24   8.7770077e-25
       6.7610000   2.8223506e-24   1.9447254e-24   8.7762523e-25
       6.7612000   2.8221450e-24   1.9445948e-24   8.7755015e-25
       6.7614000   2.8219445e-24   1.9444701e-24   8.7747443e-25
       6.7616000   2.8217388e-24   1.9443411e-24   8.7739766e-25
       6.7618000   2.8215387e-24   1.9442149e-24   8.7732376e-25
       6.7620000   2.8213329e-24   1.9440855e-24   8.7724734e-25
       6.7622000   2.8211272e-24   1.9439544e-24   8.7717276e-25
       6.7624000   2.8209270e-24   1.9438292e-24   8.7709782e-25
       6.7626000   2.8207213e-24   1.9436983e-24   8.7702300e-25
       6.7628000   2.8205212e-24   1.9435738e-24   8.7694746e-25
       6.7630000   2.8203156e-24   1.9434438e-24   8.7687176e-25
       6.7632000   2.8201151e-24   1.9433181e-24   8.7679702e-25
       6.7634000   2.8199097e-24   1.9431880e-24   8.7672174e-25
       6.7636000   2.8197041e-24   1.9430587e-24   8.7664543e-25
       6.7638000   2.8195041e-24   1.9429325e-24   8.7657159e-25
       6.7640000   2.8192985e-24   1.9428025e-24   8.7649600e-25
       6.7642000   2.8190983e-24   1.9426775e-24   8.7642084e-25
       6.7644000   2.8188930e-24   1.9425477e-24   8.7634530e-25
       6.7646000   2.8186928e-24   1.9424223e-24   8.7627047e-25
       6.7648000   2.8184875e-24   1.9422926e-24   8.7619492e-25
       6.7650000   2.8182821e-24   1.9421630e-24   8.7611912e-25
       6.7652000   2.8180819e-24   1.9420378e-24   8.7604407e-25
       6.7654000   2.8178766e-24   1.9419068e-24   8.7596980e-25
       6.7656000   2.8176763e-24   1.9417821e-24   8.7589424e-25
       6.7658000   2.8174712e-24   1.9416522e-24   8.7581895e-25
       6.7660000   2.8172710e-24   1.9415287e-24   8.7574232e-25
       6.7662000   2.8170657e-24   1.9413976e-24   8.7566804e-25
       6.7664000   2.8168606e-24   1.9412669e-24   8.7559367e-25
       6.7666000   2.8166604e-24   1.9411421e-24   8.7551835e-25
       6.7668000   2.8164555e-24   1.9410119e-24   8.7544357e-25
       6.7670000   2.8162553e-24   1.9408874e-24   8.7536790e-25
       6.7672000   2.8160500e-24   1.9407583e-24   8.7529179e-25
       6.7674000   2.8158449e-24   1.9406281e-24   8.7521678e-25
       6.7676000   2.8156449e-24   1.9405015e-24   8.7514341e-25
       6.7678000   2.8154398e-24   1.9403725e-24   8.7506737e-25
       6.7680000   2.8152399e-24   1.9402478e-24   8.7499209e-25
       6.7682000   2.8150347e-24   1.9401177e-24   8.7491703e-25
       6.7684000   2.8148297e-24   1.9399885e-24   8.7484117e-25
       6.7686000   2.8146298e-24   1.9398626e-24   8.7476727e-25
       6.7688000   2.8144250e-24   1.9397337e-24   8.7469132e-25
       6.7690000   2.8142250e-24   1.9396084e-24   8.7461656e-25
       6.7692000   2.8140198e-24   1.9394791e-24   8.7454076e-25
       6.7694000   2.8138150e-24   1.9393500e-24   8.7446505e-25
       6.7696000   2.8136151e-24   1.9392246e-24   8.7439057e-25
       6.7698000   2.8134102e-24   1.9390933e-24   8.7431685e-25
       6.7700000   2.8132103e-24   1.9389701e-24   8.7424023e-25
       6.7702000   2.8130054e-24   1.9388392e-24   8.7416619e-25
       6.7704000   2.8128006e-24   1.9387106e-24   8.7409003e-25
       6.7706000   2.8126008e-24   1.9385858e-24   8.7401505e-25
       6.7708000   2.8123960e-24   1.9384555e-24   8.7394046e-25
       6.7710000   2.8121910e-24   1.9383250e-24   8.7386602e-25
       6.7712000   2.8119913e-24   1.9382003e-24   8.7379096e-25
       6.7714000   2.8117866e-24   1.9380720e-24   8.7371466e-25
       6.7716000   2.8115869e-24   1.9379473e-24   8.7363960e-25
       6.7718000   2.8113823e-24   1.9378165e-24   8.7356580e-25
       6.7720000   2.8111774e-24   1.9376877e-24   8.7348970e-25
       6.7722000   2.8109776e-24   1.9375631e-24   8.7341445e-25
       6.7724000   2.8107729e-24   1.9374324e-24   8.7334049e-25
       6.7726000   2.8105681e-24   1.9373029e-24   8.7326520e-25
       6.7728000   2.8103687e-24   1.9371783e-24   8.7319037e-25
       6.7730000   2.8101640e-24   1.9370498e-24   8.7311418e-25
       6.7732000   2.8099644e-24   1.9369242e-24   8.7304025e-25
       6.7734000   2.8097598e-24   1.9367956e-24   8.7296418e-25
       6.7736000   2.8095551e-24   1.9366657e-24   8.7288942e-25
       6.7738000   2.8093559e-24   1.9365417e-24   8.7281415e-25
       6.7740000   2.8091511e-24   1.9364121e-24   8.7273893e-25
       6.7742000   2.8089461e-24   1.9362818e-24   8.7266436e-25
       6.7744000   2.8087472e-24   1.9361571e-24   8.7259008e-25
       6.7746000   2.8085422e-24   1.9360281e-24   8.7251411e-25
       6.7748000   2.8083379e-24   1.9358977e-24   8.7244016e-25
       6.7750000   2.8081384e-24   1.9357733e-24   8.7236510e-25
       6.7752000   2.8079338e-24   1.9356443e-24   8.7228954e-25
       6.7754000   2.8077295e-24   1.9355144e-24   8.7221506e-25
       6.7756000   2.8075300e-24   1.9353896e-24   8.7214048e-25
       6.7758000   2.8073257e-24   1.9352609e-24   8.7206480e-25
       6.7760000   2.8071212e-24   1.9351297e-24   8.7199144e-25
       6.7762000   2.8069218e-24   1.9350072e-24   8.7191465e-25
       6.7764000   2.8067175e-24   1.9348783e-24   8.7183918e-25
       6.7766000   2.8065129e-24   1.9347468e-24   8.7176611e-25
       6.7768000   2.8063138e-24   1.9346238e-24   8.7169002e-25
       6.7770000   2.8061093e-24   1.9344945e-24   8.7161484e-25
       6.7772000   2.8059049e-24   1.9343655e-24   8.7153938e-25
       6.7774000   2.8057059e-24   1.9342410e-24   8.7146490e-25
       6.7776000   2.8055014e-24   1.9341106e-24   8.7139080e-25
       6.7778000   2.8052972e-24   1.9339813e-24   8.7131591e-25
       6.7780000   2.8050981e-24   1.9338579e-24   8.7124014e-25
       6.7782000   2.8048937e-24   1.9337282e-24   8.7116547e-25
       6.7784000   2.8046895e-24   1.9335996e-24   8.7108999e-25
       6.7786000   2.8044904e-24   1.9334745e-24   8.7101594e-25
       6.7788000   2.8042862e-24   1.9333456e-24   8.7094057e-25
       6.7790000   2.8040818e-24   1.9332154e-24   8.7086643e-25
       6.7792000   2.8038827e-24   1.9330908e-24   8.7079185e-25
       6.7794000   2.8036787e-24   1.9329631e-24   8.7071555e-25
       6.7796000   2.8034744e-24   1.9328331e-24   8.7064128e-25
       6.7798000   2.8032756e-24   1.9327090e-24   8.7056667e-25
       6.7800000   2.8030713e-24   1.9325794e-24   8.7049192e-25
