#Compound = Troilite   [FeS]
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7694000   2.0520269e-24   1.2188454e-24   8.3318156e-25
       6.7696000   2.0518560e-24   1.2187432e-24   8.3311278e-25
       6.7698000   2.0516856e-24   1.2186412e-24   8.3304446e-25
       6.7700000   2.0515089e-24   1.2185330e-24   8.3297585e-25
       6.7702000   2.0513383e-24   1.2184310e-24   8.3290734e-25
       6.7704000   2.0511680e-24   1.2183290e-24   8.3283904e-25
       6.7706000   2.0509912e-24   1.2182208e-24   8.3277040e-25
       6.7708000   2.0508208e-24   1.2181188e-24   8.3270204e-25
       6.7710000   2.0506443e-24   1.2180107e-24   8.3263359e-25
       6.7712000   2.0504735e-24   1.2179088e-24   8.3256477e-25
       6.7714000   2.0503034e-24   1.2178068e-24   8.3249652e-25
       6.7716000   2.0501265e-24   1.2176987e-24   8.3242781e-25
       6.7718000   2.0499563e-24   1.2175967e-24   8.3235953e-25
       6.7720000   2.0497798e-24   1.2174888e-24   8.3229096e-25
       6.7722000   2.0496091e-24   1.2173868e-24   8.3222228e-25
       6.7724000   2.0494328e-24   1.2172788e-24   8.3215405e-25
       6.7726000   2.0492622e-24   1.2171769e-24   8.3208530e-25
       6.7728000   2.0490920e-24   1.2170750e-24   8.3201703e-25
       6.7730000   2.0489156e-24   1.2169670e-24   8.3194860e-25
       6.7732000   2.0487451e-24   1.2168651e-24   8.3188003e-25
       6.7734000   2.0485689e-24   1.2167572e-24   8.3181170e-25
       6.7736000   2.0483981e-24   1.2166553e-24   8.3174289e-25
       6.7738000   2.0482220e-24   1.2165473e-24   8.3167470e-25
       6.7740000   2.0480518e-24   1.2164456e-24   8.3160618e-25
       6.7742000   2.0478811e-24   1.2163437e-24   8.3153738e-25
       6.7744000   2.0477050e-24   1.2162357e-24   8.3146928e-25
       6.7746000   2.0475348e-24   1.2161340e-24   8.3140078e-25
       6.7748000   2.0473584e-24   1.2160261e-24   8.3133232e-25
       6.7750000   2.0471881e-24   1.2159242e-24   8.3126386e-25
       6.7752000   2.0470115e-24   1.2158164e-24   8.3119512e-25
       6.7754000   2.0468416e-24   1.2157147e-24   8.3112698e-25
       6.7756000   2.0466653e-24   1.2156068e-24   8.3105849e-25
       6.7758000   2.0464951e-24   1.2155051e-24   8.3099005e-25
       6.7760000   2.0463187e-24   1.2153972e-24   8.3092149e-25
       6.7762000   2.0461484e-24   1.2152955e-24   8.3085288e-25
       6.7764000   2.0459723e-24   1.2151878e-24   8.3078454e-25
       6.7766000   2.0458023e-24   1.2150860e-24   8.3071622e-25
       6.7768000   2.0456320e-24   1.2149843e-24   8.3064775e-25
       6.7770000   2.0454558e-24   1.2148765e-24   8.3057925e-25
