#Compound = Pyrrhotite  [Fe7S8] 
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7784000   2.0890916e-24   1.2215876e-24   8.6750400e-25
       6.7786000   2.0889153e-24   1.2214829e-24   8.6743238e-25
       6.7788000   2.0887392e-24   1.2213781e-24   8.6736111e-25
       6.7790000   2.0885630e-24   1.2212734e-24   8.6728961e-25
       6.7792000   2.0883867e-24   1.2211688e-24   8.6721792e-25
       6.7794000   2.0882105e-24   1.2210641e-24   8.6714639e-25
       6.7796000   2.0880343e-24   1.2209596e-24   8.6707470e-25
       6.7798000   2.0878584e-24   1.2208548e-24   8.6700354e-25
       6.7800000   2.0876818e-24   1.2207502e-24   8.6693164e-25
       6.7802000   2.0875057e-24   1.2206456e-24   8.6686012e-25
