#Compound = En90Fs10 crystalline    [Mg0.9Fe0.1SiO3]
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7594000   2.0230942e-24   1.3727797e-24   6.5031453e-25
       6.7596000   2.0229514e-24   1.3726946e-24   6.5025686e-25
       6.7598000   2.0228088e-24   1.3726077e-24   6.5020108e-25
       6.7600000   2.0226661e-24   1.3725207e-24   6.5014539e-25
       6.7602000   2.0225233e-24   1.3724349e-24   6.5008839e-25
       6.7604000   2.0223860e-24   1.3723536e-24   6.5003238e-25
       6.7606000   2.0222433e-24   1.3722687e-24   6.4997460e-25
       6.7608000   2.0221008e-24   1.3721815e-24   6.4991926e-25
       6.7610000   2.0219581e-24   1.3720955e-24   6.4986255e-25
       6.7612000   2.0218155e-24   1.3720096e-24   6.4980587e-25
       6.7614000   2.0216729e-24   1.3719226e-24   6.4975031e-25
       6.7616000   2.0215357e-24   1.3718431e-24   6.4969259e-25
       6.7618000   2.0213932e-24   1.3717562e-24   6.4963698e-25
       6.7620000   2.0212507e-24   1.3716699e-24   6.4958083e-25
       6.7622000   2.0211081e-24   1.3715841e-24   6.4952400e-25
       6.7624000   2.0209658e-24   1.3714980e-24   6.4946772e-25
       6.7626000   2.0208232e-24   1.3714122e-24   6.4941100e-25
       6.7628000   2.0206862e-24   1.3713316e-24   6.4935466e-25
       6.7630000   2.0205437e-24   1.3712463e-24   6.4929733e-25
       6.7632000   2.0204012e-24   1.3711587e-24   6.4924248e-25
       6.7634000   2.0202590e-24   1.3710737e-24   6.4918531e-25
       6.7636000   2.0201165e-24   1.3709863e-24   6.4913027e-25
       6.7638000   2.0199743e-24   1.3709002e-24   6.4907403e-25
       6.7640000   2.0198372e-24   1.3708201e-24   6.4901717e-25
       6.7642000   2.0196949e-24   1.3707343e-24   6.4896060e-25
       6.7644000   2.0195528e-24   1.3706482e-24   6.4890453e-25
       6.7646000   2.0194104e-24   1.3705616e-24   6.4884881e-25
       6.7648000   2.0192683e-24   1.3704762e-24   6.4879211e-25
       6.7650000   2.0191260e-24   1.3703898e-24   6.4873621e-25
       6.7652000   2.0189890e-24   1.3703088e-24   6.4868028e-25
       6.7654000   2.0188470e-24   1.3702239e-24   6.4862307e-25
       6.7656000   2.0187047e-24   1.3701370e-24   6.4856764e-25
       6.7658000   2.0185628e-24   1.3700511e-24   6.4851169e-25
       6.7660000   2.0184206e-24   1.3699661e-24   6.4845448e-25
       6.7662000   2.0182784e-24   1.3698790e-24   6.4839941e-25
       6.7664000   2.0181418e-24   1.3697987e-24   6.4834308e-25
       6.7666000   2.0179996e-24   1.3697132e-24   6.4828640e-25
       6.7668000   2.0178577e-24   1.3696279e-24   6.4822976e-25
       6.7670000   2.0177155e-24   1.3695407e-24   6.4817482e-25
       6.7672000   2.0175735e-24   1.3694549e-24   6.4811858e-25
       6.7674000   2.0174316e-24   1.3693682e-24   6.4806349e-25
       6.7676000   2.0172949e-24   1.3692887e-24   6.4800627e-25
       6.7678000   2.0171531e-24   1.3692032e-24   6.4794989e-25
       6.7680000   2.0170111e-24   1.3691173e-24   6.4789378e-25
       6.7682000   2.0168692e-24   1.3690306e-24   6.4783859e-25
       6.7684000   2.0167274e-24   1.3689444e-24   6.4778305e-25
       6.7686000   2.0165855e-24   1.3688592e-24   6.4772634e-25
       6.7688000   2.0164437e-24   1.3687741e-24   6.4766960e-25
       6.7690000   2.0163071e-24   1.3686939e-24   6.4761323e-25
       6.7692000   2.0161653e-24   1.3686077e-24   6.4755759e-25
       6.7694000   2.0160237e-24   1.3685219e-24   6.4750175e-25
       6.7696000   2.0158817e-24   1.3684350e-24   6.4744674e-25
       6.7698000   2.0157401e-24   1.3683496e-24   6.4739053e-25
       6.7700000   2.0155984e-24   1.3682640e-24   6.4733440e-25
       6.7702000   2.0154619e-24   1.3681837e-24   6.4727811e-25
       6.7704000   2.0153203e-24   1.3680975e-24   6.4722279e-25
       6.7706000   2.0151786e-24   1.3680123e-24   6.4716627e-25
       6.7708000   2.0150370e-24   1.3679256e-24   6.4711141e-25
       6.7710000   2.0148954e-24   1.3678401e-24   6.4705533e-25
       6.7712000   2.0147537e-24   1.3677551e-24   6.4699861e-25
       6.7714000   2.0146174e-24   1.3676747e-24   6.4694276e-25
       6.7716000   2.0144759e-24   1.3675885e-24   6.4688742e-25
       6.7718000   2.0143344e-24   1.3675024e-24   6.4683196e-25
       6.7720000   2.0141928e-24   1.3674179e-24   6.4677496e-25
       6.7722000   2.0140513e-24   1.3673314e-24   6.4671983e-25
       6.7724000   2.0139098e-24   1.3672457e-24   6.4666414e-25
       6.7726000   2.0137684e-24   1.3671593e-24   6.4660910e-25
       6.7728000   2.0136323e-24   1.3670793e-24   6.4655302e-25
       6.7730000   2.0134909e-24   1.3669936e-24   6.4649732e-25
       6.7732000   2.0133494e-24   1.3669081e-24   6.4644130e-25
       6.7734000   2.0132081e-24   1.3668226e-24   6.4638552e-25
       6.7736000   2.0130667e-24   1.3667370e-24   6.4632970e-25
       6.7738000   2.0129254e-24   1.3666506e-24   6.4627483e-25
       6.7740000   2.0127841e-24   1.3665648e-24   6.4621920e-25
       6.7742000   2.0126479e-24   1.3664849e-24   6.4616298e-25
       6.7744000   2.0125067e-24   1.3663992e-24   6.4610752e-25
       6.7746000   2.0123654e-24   1.3663139e-24   6.4605144e-25
       6.7748000   2.0122243e-24   1.3662281e-24   6.4599615e-25
       6.7750000   2.0120830e-24   1.3661426e-24   6.4594044e-25
       6.7752000   2.0119417e-24   1.3660567e-24   6.4588498e-25
       6.7754000   2.0118059e-24   1.3659766e-24   6.4582927e-25
       6.7756000   2.0116646e-24   1.3658913e-24   6.4577331e-25
       6.7758000   2.0115236e-24   1.3658056e-24   6.4571808e-25
       6.7760000   2.0113824e-24   1.3657207e-24   6.4566163e-25
       6.7762000   2.0112412e-24   1.3656351e-24   6.4560609e-25
       6.7764000   2.0111003e-24   1.3655485e-24   6.4555176e-25
       6.7766000   2.0109592e-24   1.3654638e-24   6.4549540e-25
       6.7768000   2.0108234e-24   1.3653828e-24   6.4544061e-25
       6.7770000   2.0106823e-24   1.3652979e-24   6.4538448e-25
       6.7772000   2.0105412e-24   1.3652123e-24   6.4532896e-25
       6.7774000   2.0104004e-24   1.3651263e-24   6.4527411e-25
       6.7776000   2.0102594e-24   1.3650411e-24   6.4521830e-25
       6.7778000   2.0101185e-24   1.3649552e-24   6.4516327e-25
       6.7780000   2.0099775e-24   1.3648702e-24   6.4510731e-25
       6.7782000   2.0098418e-24   1.3647890e-24   6.4505279e-25
       6.7784000   2.0097009e-24   1.3647044e-24   6.4499648e-25
       6.7786000   2.0095601e-24   1.3646186e-24   6.4494143e-25
       6.7788000   2.0094193e-24   1.3645336e-24   6.4488564e-25
       6.7790000   2.0092784e-24   1.3644474e-24   6.4483105e-25
       6.7792000   2.0091375e-24   1.3643620e-24   6.4477550e-25
       6.7794000   2.0089968e-24   1.3642772e-24   6.4471955e-25
       6.7796000   2.0088612e-24   1.3641975e-24   6.4466375e-25
       6.7798000   2.0087206e-24   1.3641113e-24   6.4460931e-25
